Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts
1599793588,192.168.86.90,56473,74.125.195.189,443,6,52,106,1,1
1599793588,192.168.86.90,56494,162.222.42.179,4287,6,245,52,1,1
1599793589,192.168.86.90,56494,162.222.42.179,4287,6,307,52,1,1
1599793590,192.168.86.88,0,224.0.0.22,0,2,40,0,1,0
1599793591,192.168.86.90,56498,54.149.94.178,443,6,110,0,1,0
1599793591,192.168.86.90,56500,54.149.94.178,443,6,110,0,1,0
1599793591,192.168.86.90,56499,54.149.94.178,443,6,110,0,1,0
1599793592,192.168.86.90,56498,54.149.94.178,443,6,0,52,0,1
1599793592,192.168.86.90,56500,54.149.94.178,443,6,0,52,0,1
1599793592,192.168.86.90,56499,54.149.94.178,443,6,0,52,0,1
1599793594,192.168.86.84,5353,224.0.0.251,5353,17,99,0,1,0
1599793594,192.168.86.91,5353,224.0.0.251,5353,17,213,0,1,0
1599793594,192.168.86.90,56498,54.149.94.178,443,6,160,160,2,2
1599793594,192.168.86.90,56494,162.222.42.179,4287,6,35607,1092,26,21
1599793595,192.168.86.90,56534,172.217.6.46,443,6,40,52,1,1
1599793595,192.168.86.90,56505,45.57.100.137,443,6,2474,271871,29,182
1599793595,192.168.86.90,56506,45.57.100.137,443,6,2476,272432,29,183
1599793595,192.168.86.90,56504,45.57.100.137,443,6,3154,391953,42,262
1599793595,192.168.86.90,56494,162.222.42.179,4287,6,245,52,1,1
1599793596,192.168.86.90,56494,162.222.42.179,4287,6,2224,208,4,4
1599793596,192.168.86.90,56537,172.217.6.69,443,6,40,52,1,1
1599793596,192.168.86.90,56499,54.149.94.178,443,6,160,160,2,2
1599793596,192.168.86.90,56500,54.149.94.178,443,6,160,160,2,2
1599793597,192.168.86.88,0,224.0.0.22,0,2,40,0,1,0
1599793599,192.168.86.90,56494,162.222.42.179,4287,6,837,156,3,3
1599793600,192.168.86.90,56494,162.222.42.179,4287,6,552,104,2,2
1599793601,192.168.86.90,56500,54.149.94.178,443,6,156,3495,3,3
1599793603,192.168.86.90,56530,172.217.164.106,443,6,40,52,1,1
1599793603,192.168.86.90,56531,172.217.164.106,443,6,40,52,1,1
1599793604,192.168.86.90,56498,54.149.94.178,443,6,160,108,2,1
1599793605,0.0.0.0,68,255.255.255.255,67,17,272,0,1,0
1599793605,192.168.86.90,56494,162.222.42.179,4287,6,757,52,1,1
1599793606,192.168.86.90,56499,54.149.94.178,443,6,160,108,2,1
1599793606,192.168.86.90,56494,162.222.42.179,4287,6,245,52,1,1
1599793607,192.168.86.90,56473,74.125.195.189,443,6,52,106,1,1
1599793607,192.168.86.90,56494,162.222.42.179,4287,6,4305,312,6,6
1599793607,192.168.86.90,56500,54.149.94.178,443,6,160,108,2,1
1599793608,192.168.86.90,56494,162.222.42.179,4287,6,347,52,1,1
1599793610,192.168.86.90,56494,162.222.42.179,4287,6,552,104,2,2
1599793610,192.168.86.90,56504,45.57.100.137,443,6,5574,691305,70,463
1599793610,192.168.86.90,56506,45.57.100.137,443,6,7036,975025,98,652
1599793610,192.168.86.90,56505,45.57.100.137,443,6,1852,130731,17,88
1599793611,192.168.86.90,56498,54.149.94.178,443,6,110,0,1,0
1599793611,192.168.86.90,56500,54.149.94.178,443,6,110,0,1,0
1599793611,192.168.86.90,56499,54.149.94.178,443,6,110,0,1,0
1599793612,192.168.86.90,56498,54.149.94.178,443,6,0,52,0,1
1599793612,192.168.86.90,56500,54.149.94.178,443,6,0,52,0,1
1599793612,192.168.86.90,56499,54.149.94.178,443,6,0,52,0,1
1599793612,192.168.86.90,56493,52.33.134.215,443,6,13720,5247,13,8
1599793614,192.168.86.90,56494,162.222.42.179,4287,6,1301,156,3,3
1599793614,192.168.86.90,56498,54.149.94.178,443,6,160,160,2,2
1599793615,192.168.86.90,56494,162.222.42.179,4287,6,568,52,2,1
1599793615,192.168.86.90,56499,54.149.94.178,443,6,160,160,2,2
1599793616,192.168.86.90,56494,162.222.42.179,4287,6,0,52,0,1
1599793616,192.168.86.90,56473,74.125.195.189,443,6,52,106,1,1
1599793616,192.168.86.90,56500,54.149.94.178,443,6,160,160,2,2
1599793618,192.168.86.90,56494,162.222.42.179,4287,6,645,52,1,1
1599793619,192.168.86.90,56499,54.149.94.178,443,6,52,1131,1,1
1599793619,192.168.86.90,56494,162.222.42.179,4287,6,576,104,2,2
1599793620,192.168.86.90,56494,162.222.42.179,4287,6,325,0,1,0
1599793621,192.168.86.90,56494,162.222.42.179,4287,6,3604,312,5,6
1599793622,192.168.86.84,5353,224.0.0.251,5353,17,200,0,1,0
1599793623,192.168.86.91,5353,224.0.0.251,5353,17,384,0,1,0
1599793623,192.168.86.90,56494,162.222.42.179,4287,6,245,52,1,1
1599793624,192.168.86.90,56494,162.222.42.179,4287,6,331,52,1,1
1599793624,192.168.86.90,56498,54.149.94.178,443,6,160,108,2,1
1599793626,192.168.86.1,53,192.168.86.90,35571,17,91,75,1,1
1599793626,192.168.86.90,56539,216.58.194.195,443,6,5986,376,11,3
1599793626,192.168.86.90,56499,54.149.94.178,443,6,108,0,1,0
1599793626,192.168.86.90,56500,54.149.94.178,443,6,108,0,1,0
1599793627,192.168.86.90,56539,216.58.194.195,443,6,75397,4499,59,58
1599793627,192.168.86.90,56500,54.149.94.178,443,6,52,108,1,1
1599793627,192.168.86.90,56499,54.149.94.178,443,6,52,108,1,1
1599793627,192.168.86.90,56493,52.33.134.215,443,6,12394,5186,12,7
1599793627,192.168.86.90,56506,45.57.100.137,443,6,2738,272070,34,183
1599793627,192.168.86.90,56504,45.57.100.137,443,6,3780,501806,54,336
1599793627,192.168.86.90,56505,45.57.100.137,443,6,2638,274924,32,184
1599793627,192.168.86.90,56494,162.222.42.179,4287,6,821,52,1,1
1599793628,192.168.86.90,56457,8.37.103.246,443,6,104,1229,2,2
1599793628,192.168.86.90,56494,162.222.42.179,4287,6,245,52,1,1
1599793629,192.168.86.90,56494,162.222.42.179,4287,6,363,52,1,1
1599793629,192.168.86.90,56513,216.58.195.67,443,6,40,52,1,1
1599793630,192.168.86.90,56494,162.222.42.179,4287,6,25794,208,26,4
1599793631,192.168.86.90,56494,162.222.42.179,4287,6,2624,1104,2,21
1599793631,192.168.86.90,56447,142.250.101.188,443,6,40,52,1,1
1599793631,192.168.86.90,56498,54.149.94.178,443,6,110,0,1,0
1599793631,192.168.86.90,56500,54.149.94.178,443,6,110,0,1,0
1599793631,192.168.86.90,56499,54.149.94.178,443,6,110,0,1,0
1599793632,192.168.86.90,56499,54.149.94.178,443,6,0,52,0,1
1599793632,192.168.86.90,56500,54.149.94.178,443,6,0,52,0,1
1599793632,192.168.86.90,56498,54.149.94.178,443,6,0,52,0,1
1599793633,192.168.86.90,56498,54.149.94.178,443,6,108,0,1,0
1599793634,192.168.86.90,56498,54.149.94.178,443,6,52,160,1,2
1599793634,192.168.86.1,35156,239.255.255.250,1900,17,5127,0,11,0
1599793635,192.168.86.90,56494,162.222.42.179,4287,6,13455,624,12,12
1599793635,192.168.86.1,35156,239.255.255.250,1900,17,5127,0,11,0
1599793635,0.0.0.0,68,255.255.255.255,67,17,272,0,1,0
1599793635,192.168.86.90,56499,54.149.94.178,443,6,160,160,2,2
1599793636,192.168.86.90,56473,74.125.195.189,443,6,52,106,1,1
1599793637,192.168.86.90,56500,54.149.94.178,443,6,160,160,2,2
1599793638,192.168.86.1,53,192.168.86.90,56852,17,81,65,1,1
1599793638,192.168.86.90,56540,172.217.164.110,443,6,5642,4059,19,15
1599793639,192.168.86.90,56540,172.217.164.110,443,6,0,52,0,1
1599793640,192.168.86.90,56494,162.222.42.179,4287,6,13968,832,16,16
1599793640,192.168.86.90,56534,172.217.6.46,443,6,40,52,1,1
1599793641,192.168.86.90,56494,162.222.42.179,4287,6,363,52,1,1
1599793642,192.168.86.90,56537,172.217.6.69,443,6,40,52,1,1
1599793642,192.168.86.90,56473,74.125.195.189,443,6,52,106,1,1
1599793642,192.168.86.90,56504,45.57.100.137,443,6,2476,272030,29,183
1599793642,192.168.86.90,56506,45.57.100.137,443,6,2946,359703,38,241
1599793642,192.168.86.90,56505,45.57.100.137,443,6,1960,140364,19,95
1599793642,192.168.86.84,5353,224.0.0.251,5353,17,148,0,1,0
1599793643,192.168.86.91,5353,224.0.0.251,5353,17,297,0,1,0
1599793644,192.168.86.90,56498,54.149.94.178,443,6,160,108,2,1
1599793645,192.168.86.90,56499,54.149.94.178,443,6,160,108,2,1
1599793646,192.168.86.90,56500,54.149.94.178,443,6,160,108,2,1
1599793647,192.168.86.90,56494,162.222.42.179,4287,6,245,52,1,1
1599793648,192.168.86.90,56494,162.222.42.179,4287,6,331,52,1,1
1599793648,192.168.86.90,56531,172.217.164.106,443,6,40,52,1,1
1599793648,192.168.86.90,56530,172.217.164.106,443,6,40,52,1,1
1599793648,192.168.86.90,5353,224.0.0.251,5353,17,113,0,1,0
1599793649,192.168.86.90,56534,172.217.6.46,443,6,1875,1572,9,9
1599793651,192.168.86.88,0,224.0.0.22,0,2,40,0,1,0
1599793651,192.168.86.90,56498,54.149.94.178,443,6,110,0,1,0
1599793651,192.168.86.90,56500,54.149.94.178,443,6,110,0,1,0
1599793651,192.168.86.90,56499,54.149.94.178,443,6,110,0,1,0
1599793652,192.168.86.90,56498,54.149.94.178,443,6,52,1186,1,2
1599793652,192.168.86.90,56499,54.149.94.178,443,6,0,52,0,1
1599793652,192.168.86.90,56500,54.149.94.178,443,6,0,52,0,1
1599793654,192.168.86.90,56494,162.222.42.179,4287,6,8310,520,10,10
1599793654,192.168.86.90,56498,54.149.94.178,443,6,160,160,2,2
1599793655,192.168.86.90,56499,54.149.94.178,443,6,160,160,2,2
1599793656,192.168.86.90,56500,54.149.94.178,443,6,160,160,2,2
1599793657,192.168.86.90,56500,54.149.94.178,443,6,52,1184,1,1
1599793658,192.168.86.88,0,224.0.0.22,0,2,40,0,1,0
1599793658,192.168.86.90,56506,45.57.100.137,443,6,2478,273239,29,183
1599793658,192.168.86.90,56505,45.57.100.137,443,6,2740,294886,34,198
1599793658,192.168.86.90,56504,45.57.100.137,443,6,2636,291222,32,195
1599793659,192.168.86.90,56498,54.149.94.178,443,6,52,142,1,1
1599793659,192.168.86.90,56513,216.58.195.67,443,6,285,615,3,7
1599793660,192.168.86.90,56513,216.58.195.67,443,6,299,52,5,1
1599793660,192.168.86.90,56494,162.222.42.179,4287,6,7282,416,8,8
1599793664,192.168.86.90,56498,54.149.94.178,443,6,160,108,2,1
1599793665,0.0.0.0,68,255.255.255.255,67,17,272,0,1,0
1599793665,192.168.86.90,56494,162.222.42.179,4287,6,8744,468,9,9
1599793665,192.168.86.90,56473,74.125.195.189,443,6,52,106,1,1
1599793666,192.168.86.90,56473,74.125.195.189,443,6,755,898,7,7
1599793666,192.168.86.90,56499,54.149.94.178,443,6,160,108,2,1
1599793667,192.168.86.90,56500,54.149.94.178,443,6,160,108,2,1
1599793668,192.168.86.90,56494,162.222.42.179,4287,6,762,104,2,2
1599793669,192.168.86.90,56494,162.222.42.179,4287,6,427,52,1,1
1599793671,192.168.86.90,56494,162.222.42.179,4287,6,52,90,1,1
1599793671,192.168.86.84,61900,239.255.255.250,1900,17,203,0,1,0
1599793671,192.168.86.90,56498,54.149.94.178,443,6,110,0,1,0
1599793671,192.168.86.90,56500,54.149.94.178,443,6,110,0,1,0
1599793671,192.168.86.90,56499,54.149.94.178,443,6,110,0,1,0
1599793672,192.168.86.90,56498,54.149.94.178,443,6,0,52,0,1
1599793672,192.168.86.90,56500,54.149.94.178,443,6,0,52,0,1
1599793672,192.168.86.90,56499,54.149.94.178,443,6,0,52,0,1
1599793672,192.168.86.1,53,192.168.86.90,53737,17,109,93,1,1
1599793672,192.168.86.90,56541,52.154.152.135,443,6,2090,8681,15,13
1599793672,192.168.86.1,53,192.168.86.90,55393,17,139,79,1,1
1599793672,192.168.86.90,56542,52.114.128.75,443,6,986,4298,7,5
1599793672,192.168.86.90,56539,216.58.194.195,443,6,40,52,1,1
1599793672,192.168.86.90,56493,52.33.134.215,443,6,40,52,1,1
1599793672,192.168.86.84,61900,239.255.255.250,1900,17,203,0,1,0
1599793673,192.168.86.90,56542,52.114.128.75,443,6,1700,261,4,3
1599793673,192.168.86.90,56457,8.37.103.246,443,6,104,1229,2,2
1599793673,192.168.86.84,61900,239.255.255.250,1900,17,203,0,1,0
1599793674,192.168.86.90,56494,162.222.42.179,4287,6,27562,936,19,18
1599793674,192.168.86.90,56498,54.149.94.178,443,6,160,160,2,2
1599793674,192.168.86.84,61900,239.255.255.250,1900,17,203,0,1,0
1599793675,192.168.86.90,56505,45.57.100.137,443,6,2684,271690,33,182
1599793675,192.168.86.90,56542,52.114.128.75,443,6,239,526,4,3
1599793675,192.168.86.90,56504,45.57.100.137,443,6,2116,179971,22,121
1599793675,192.168.86.90,56506,45.57.100.137,443,6,1906,133922,18,90
1599793676,192.168.86.90,56499,54.149.94.178,443,6,160,160,2,2
1599793677,192.168.86.90,56447,142.250.101.188,443,6,40,52,1,1
1599793677,192.168.86.90,56500,54.149.94.178,443,6,160,160,2,2
1599793684,192.168.86.90,56540,172.217.164.110,443,6,40,52,1,1
1599793685,192.168.86.90,56498,54.149.94.178,443,6,160,108,2,1
1599793685,192.168.86.90,56499,54.149.94.178,443,6,160,108,2,1
